label1,user_id,record_date,power_consumption,Month,one,two,three,four,label
0,728,2015/1/1,81,1,266.5222222,269.5444444,382.2111111,134.1222222,class-family
0,1140,2015/1/1,3,1,266.5222222,244.5555556,255.9888889,156.9444444,class-family
0,297,2015/1/1,57,1,265.4222222,206.4555556,195.5111111,81.08888889,class-family
0,192,2015/1/1,56,1,263.7,244.4777778,320.6333333,105.2333333,class-family
0,1023,2015/1/1,63,1,263.5444444,244.7,400.9555556,125.4777778,class-family
0,1378,2015/1/1,120,1,262.4444444,238.9111111,231.9555556,114.4333333,class-family
0,787,2015/1/1,265,1,261.4888889,340.8222222,377.9222222,140.2666667,class-family
0,190,2015/1/1,37,1,259.1555556,343.5555556,503.7,216.2555556,class-family
4,435,2015/1/1,1,1,257.1666667,388.6333333,1499.388889,185.1888889,class-family
0,100,2015/1/1,93,1,256.2111111,265.7,336.8333333,159.7111111,class-family
0,145,2015/1/1,47,1,255.6333333,295.9111111,323.5,182.0444444,class-family
0,582,2015/1/1,1,1,255.5666667,417.6444444,436.8666667,1.011111111,class-family
0,440,2015/1/1,1,1,253.1888889,211.8555556,400.9333333,118.3888889,class-family
0,529,2015/1/1,1,1,252.2222222,286.6,763.5555556,249.8888889,class-family
4,1137,2015/1/1,838,1,251.2555556,821.8222222,936.5,520.1222222,class-family
0,1327,2015/1/1,36,1,251.2111111,390.6111111,367.3888889,155.5666667,class-family
0,48,2015/1/1,60,1,251.0,256.5222222,265.3,73.61111111,class-family
0,989,2015/1/1,311,1,250.9,492.7777778,494.9888889,28.5,class-family
0,1430,2015/1/1,158,1,250.2222222,365.5666667,515.6222222,184.5888889,class-family
0,885,2015/1/1,75,1,249.2444444,259.9888889,482.8666667,167.1111111,class-family
0,718,2015/1/1,106,1,249.1444444,379.1777778,265.1222222,201.6777778,class-family
0,476,2015/1/1,197,1,248.4555556,154.2222222,334.7666667,116.1666667,class-family
0,987,2015/1/1,44,1,247.6444444,194.8444444,219.7666667,126.8333333,class-family
0,1069,2015/1/1,93,1,246.9555556,214.9777778,356.2,138.1333333,class-family
0,906,2015/1/1,13,1,246.9111111,339.3777778,352.4555556,159.9222222,class-family
0,1132,2015/1/1,13,1,246.5555556,481.7222222,464.3444444,60.13333333,class-family
0,226,2015/1/1,18,1,245.0555556,99.67777778,192.8333333,139.6777778,class-family
0,416,2015/1/1,32,1,243.6666667,249.2888889,245.6222222,224.6,class-family
0,157,2015/1/1,22,1,242.5333333,362.5888889,392.6444444,187.8444444,class-family
0,1258,2015/1/1,614,1,241.7111111,339.5777778,702.9666667,250.6444444,class-family
0,362,2015/1/1,178,1,241.3555556,128.6444444,250.5444444,88.64444444,class-family
0,243,2015/1/1,14,1,240.6777778,486.1333333,417.0444444,192.5666667,class-family
0,937,2015/1/1,7,1,239.9777778,552.8666667,680.5888889,351.2666667,class-family
0,1179,2015/1/1,122,1,237.8,344.7111111,436.4444444,183.0,class-family
0,1295,2015/1/1,22,1,234.8444444,195.4444444,186.8666667,111.6,class-family
0,279,2015/1/1,598,1,234.6777778,192.5888889,241.1777778,109.1333333,class-family
0,248,2015/1/1,23,1,234.6111111,282.4555556,350.8111111,193.2777778,class-family
0,1379,2015/1/1,38,1,233.9444444,189.4666667,268.1444444,96.4,class-family
0,84,2015/1/1,34,1,232.3222222,639.1666667,645.1111111,132.3888889,class-family
0,1039,2015/1/1,89,1,232.0,358.5222222,280.4,128.3777778,class-family
0,166,2015/1/1,45,1,231.5444444,281.1555556,262.1444444,120.8555556,class-family
0,764,2015/1/1,54,1,229.3333333,255.1666667,504.8,117.9666667,class-family
0,1034,2015/1/1,80,1,228.4333333,260.4555556,435.9333333,120.2888889,class-family
0,969,2015/1/1,81,1,227.6444444,296.2444444,352.6111111,78.37777778,class-family
0,1294,2015/1/1,71,1,225.4555556,298.9888889,359.7666667,153.9444444,class-family
0,957,2015/1/1,368,1,224.9444444,208.2222222,234.7111111,155.8,class-family
0,1272,2015/1/1,4,1,222.9333333,302.8666667,318.6888889,180.6666667,class-family
8,827,2015/1/1,34,1,221.3555556,7152.122222,325.5222222,6917.088889,class-family
0,1216,2015/1/1,107,1,221.2888889,226.7444444,178.3444444,68.24444444,class-family
0,439,2015/1/1,1,1,219.1444444,144.5333333,218.0111111,187.0555556,class-family
0,64,2015/1/1,55,1,219.0888889,241.0888889,322.2555556,140.3888889,class-family
0,438,2015/1/1,1,1,218.8111111,155.0444444,172.4777778,158.2333333,class-family
0,455,2015/1/1,1,1,217.7222222,234.5666667,663.2888889,214.4,class-family
0,1224,2015/1/1,131,1,216.8666667,341.1777778,403.1333333,150.3888889,class-family
0,1318,2015/1/1,4,1,215.8111111,275.2111111,244.1555556,132.6222222,class-family
0,381,2015/1/1,14,1,215.0666667,249.1777778,358.1111111,106.1222222,class-family
0,506,2015/1/1,1,1,214.5444444,326.4333333,258.0666667,153.8888889,class-family
0,924,2015/1/1,33,1,214.0222222,334.6111111,417.0,170.0888889,class-family
0,167,2015/1/1,131,1,213.9333333,246.2333333,243.8777778,110.6555556,class-family
0,765,2015/1/1,7,1,213.4777778,393.5555556,451.1444444,199.5888889,class-family
0,948,2015/1/1,383,1,212.0777778,563.0111111,525.4777778,139.0888889,class-family
0,357,2015/1/1,13,1,211.4666667,337.7333333,414.2777778,150.6777778,class-family
0,1255,2015/1/1,52,1,209.1333333,271.6888889,346.2444444,136.9222222,class-family
0,870,2015/1/1,155,1,208.8,247.2,345.8666667,116.4777778,class-family
4,1245,2015/1/1,32,1,208.4,635.4222222,613.7222222,450.9888889,class-family
0,504,2015/1/1,1,1,207.3777778,217.6555556,672.4111111,174.3777778,class-family
0,373,2015/1/1,1,1,207.0333333,199.7222222,393.1888889,125.1333333,class-family
0,976,2015/1/1,176,1,206.9444444,170.8555556,166.7333333,104.7111111,class-family
0,277,2015/1/1,108,1,206.8777778,186.7555556,165.5555556,104.1222222,class-family
0,346,2015/1/1,20,1,206.3444444,312.8111111,484.4333333,173.7222222,class-family
0,491,2015/1/1,1,1,206.1777778,252.3444444,291.4888889,117.9888889,class-family
0,98,2015/1/1,20,1,206.0111111,147.1666667,337.2222222,58.15555556,class-family
0,944,2015/1/1,71,1,204.8444444,340.3777778,344.9666667,153.8555556,class-family
0,1271,2015/1/1,68,1,203.4777778,284.0,406.0222222,135.7222222,class-family
0,832,2015/1/1,18,1,202.7555556,325.1222222,317.2111111,135.7888889,class-family
0,271,2015/1/1,22,1,202.6333333,333.5,410.1777778,173.0222222,class-family
0,441,2015/1/1,1,1,202.1,132.3555556,161.4777778,18.31111111,class-family
0,835,2015/1/1,29,1,202.0777778,313.4222222,764.4555556,156.7222222,class-family
0,916,2015/1/1,66,1,200.0555556,195.5,272.3111111,96.93333333,class-family
0,800,2015/1/1,58,1,197.3,203.8444444,298.3888889,141.7,class-family
0,1131,2015/1/1,1,1,197.2,143.5444444,245.4111111,50.16666667,class-family
4,1138,2015/1/1,102,1,197.1888889,192.6666667,1387.488889,81.84444444,class-family
0,245,2015/1/1,18,1,195.7888889,212.0222222,282.0222222,109.3777778,class-family
0,383,2015/1/1,41,1,195.6888889,192.1666667,273.5111111,57.66666667,class-family
0,169,2015/1/1,21,1,194.0666667,251.4888889,266.1888889,135.9333333,class-family
0,1088,2015/1/1,1,1,191.7444444,212.6333333,217.2777778,40.16666667,class-family
0,429,2015/1/1,97,1,191.4,186.1555556,131.5111111,76.48888889,class-family
0,307,2015/1/1,11,1,189.1222222,353.1,214.1333333,176.4444444,class-family
0,460,2015/1/1,1,1,189.0555556,107.7666667,232.8111111,77.81111111,class-family
0,520,2015/1/1,1,1,188.3111111,167.8444444,281.1555556,1.011111111,class-family
0,428,2015/1/1,95,1,187.8777778,188.2777778,114.5444444,63.68888889,class-family
0,1410,2015/1/1,1,1,187.6666667,150.0333333,243.8777778,49.83333333,class-family
0,1046,2015/1/1,15,1,187.3555556,257.2444444,544.7333333,160.7111111,class-family
0,842,2015/1/1,40,1,187.1444444,244.2333333,326.7222222,111.9555556,class-family
0,988,2015/1/1,118,1,186.6888889,224.1555556,300.5222222,95.32222222,class-family
0,587,2015/1/1,1,1,186.5555556,445.6444444,373.3666667,16.82222222,class-family
0,1189,2015/1/1,102,1,185.8888889,213.3111111,596.8111111,48.14444444,class-family
0,197,2015/1/1,4,1,183.5777778,376.3666667,525.5333333,102.1,class-family
0,267,2015/1/1,426,1,182.1222222,188.7666667,401.6888889,154.3666667,class-family
0,895,2015/1/1,1,1,181.6777778,227.8555556,418.8,131.3444444,class-family
0,846,2015/1/1,12,1,181.5777778,251.4777778,411.6666667,183.2222222,class-family
0,1243,2015/1/1,5,1,181.5,148.6333333,324.6777778,9.2,class-family
0,374,2015/1/1,1,1,181.3666667,289.3777778,216.5666667,21.23333333,class-family
0,26,2015/1/1,120,1,180.8111111,225.5222222,604.3888889,98.01111111,class-family
0,361,2015/1/1,1,1,180.4888889,320.9333333,357.7111111,158.0333333,class-family
0,1405,2015/1/1,18,1,176.4222222,213.1111111,128.6666667,69.38888889,class-family
0,131,2015/1/1,2,1,173.6111111,145.2333333,132.6555556,13.9,class-family
0,159,2015/1/1,67,1,173.0444444,225.5666667,259.1666667,127.5555556,class-family
0,1167,2015/1/1,47,1,172.5111111,356.0,376.3222222,43.0,class-family
0,1432,2015/1/1,78,1,171.4666667,238.2555556,205.5111111,116.3666667,class-family
0,915,2015/1/1,11,1,169.9777778,301.5111111,347.6777778,118.7555556,class-family
0,1163,2015/1/1,5,1,169.0,404.1222222,347.7444444,182.6444444,class-family
0,784,2015/1/1,33,1,168.3888889,235.7777778,293.8777778,130.1666667,class-family
0,972,2015/1/1,1,1,168.3777778,242.7444444,363.3888889,134.8555556,class-family
0,68,2015/1/1,59,1,168.3111111,213.6777778,254.5111111,119.6777778,class-family
0,1434,2015/1/1,60,1,167.5333333,235.7,237.6222222,107.8666667,class-family
0,792,2015/1/1,81,1,165.9777778,215.3666667,250.7555556,112.1444444,class-family
0,748,2015/1/1,33,1,165.3555556,175.8555556,213.2666667,86.24444444,class-family
0,886,2015/1/1,124,1,164.0111111,250.4111111,97.91111111,123.9555556,class-family
0,1403,2015/1/1,16,1,162.5333333,80.18888889,168.9666667,44.12222222,class-family
0,1230,2015/1/1,188,1,160.2,76.67777778,54.83333333,27.84444444,class-family
0,810,2015/1/1,108,1,158.6555556,186.3444444,249.9222222,92.03333333,class-family
4,1448,2015/1/1,20,1,157.6444444,1853.4,656.4444444,327.6777778,class-family
0,431,2015/1/1,90,1,156.6888889,188.3,186.8222222,96.28888889,class-family
0,824,2015/1/1,44,1,155.1444444,306.1777778,566.0333333,148.9666667,class-family
0,31,2015/1/1,96,1,154.2444444,239.4222222,317.6666667,109.7,class-family
0,301,2015/1/1,40,1,154.0111111,193.0222222,170.9777778,68.47777778,class-family
0,75,2015/1/1,66,1,153.0666667,183.5222222,250.5888889,67.97777778,class-family
0,503,2015/1/1,1,1,153.0333333,297.5333333,701.2888889,67.44444444,class-family
0,1358,2015/1/1,75,1,152.8666667,328.6444444,119.1888889,114.2111111,class-family
0,1266,2015/1/1,3,1,152.6666667,175.2333333,123.0444444,80.11111111,class-family
0,1241,2015/1/1,86,1,151.3,165.8111111,217.1666667,102.4444444,class-family
0,566,2015/1/1,1,1,149.6111111,230.2777778,366.7111111,51.84444444,class-family
0,1032,2015/1/1,82,1,149.1111111,139.8333333,163.2333333,72.63333333,class-family
0,97,2015/1/1,48,1,148.5,191.6111111,280.8333333,77.18888889,class-family
0,1116,2015/1/1,84,1,146.7222222,85.87777778,56.42222222,116.6888889,class-family
0,1424,2015/1/1,37,1,145.1444444,165.7555556,272.9666667,111.7222222,class-family
0,472,2015/1/1,15,1,144.8444444,120.9777778,65.45555556,37.27777778,class-family
4,770,2015/1/1,1,1,142.7222222,901.4444444,892.2555556,162.3666667,class-family
0,20,2015/1/1,98,1,140.3,117.3333333,90.88888889,82.07777778,class-family
0,811,2015/1/1,12,1,140.1888889,147.9333333,401.8222222,112.2555556,class-family
0,1107,2015/1/1,32,1,138.5111111,275.4333333,397.7888889,141.0111111,class-family
0,1041,2015/1/1,147,1,138.3777778,167.8444444,170.4111111,99.73333333,class-family
0,71,2015/1/1,27,1,136.9777778,159.8222222,375.8555556,65.24444444,class-family
0,164,2015/1/1,23,1,134.5444444,321.9666667,326.5666667,95.61111111,class-family
0,1063,2015/1/1,12,1,132.3333333,159.6333333,155.1222222,82.34444444,class-family
0,713,2015/1/1,29,1,131.9,379.9666667,351.7,69.56666667,class-family
0,401,2015/1/1,1,1,127.7222222,115.9888889,130.0222222,66.84444444,class-family
0,415,2015/1/1,1,1,127.4444444,187.4444444,240.1888889,111.6444444,class-family
0,920,2015/1/1,48,1,124.8555556,146.9,233.2777778,50.31111111,class-family
0,82,2015/1/1,32,1,122.9,116.8777778,82.24444444,101.0444444,class-family
0,834,2015/1/1,8,1,122.3111111,277.8666667,287.5444444,94.88888889,class-family
0,1084,2015/1/1,56,1,121.0444444,164.3666667,210.0222222,84.94444444,class-family
0,238,2015/1/1,10,1,120.2666667,274.8333333,596.8444444,120.6444444,class-family
0,367,2015/1/1,24,1,118.8888889,208.3555556,280.0666667,75.87777778,class-family
0,546,2015/1/1,1,1,116.4333333,484.0,538.8222222,1.011111111,class-family
0,860,2015/1/1,1,1,115.7555556,92.64444444,151.1555556,202.8555556,class-family
0,907,2015/1/1,33,1,115.5555556,115.6666667,173.4111111,84.41111111,class-family
0,574,2015/1/1,1,1,114.8,2.044444444,51.32222222,1.011111111,class-family
0,970,2015/1/1,52,1,114.1222222,54.57777778,21.21111111,24.61111111,class-family
0,432,2015/1/1,1,1,113.1444444,78.56666667,216.0555556,65.45555556,class-family
0,973,2015/1/1,26,1,112.3555556,140.4,249.9888889,24.1,class-family
0,890,2015/1/1,65,1,112.2,161.5222222,174.8666667,64.18888889,class-family
0,45,2015/1/1,29,1,112.1444444,131.6333333,189.0888889,56.68888889,class-family
0,1406,2015/1/1,10,1,111.9333333,200.8222222,260.5111111,96.46666667,class-family
0,23,2015/1/1,22,1,111.5555556,185.6888889,239.1555556,90.41111111,class-family
0,229,2015/1/1,26,1,111.3888889,470.9888889,767.2333333,55.04444444,class-family
0,1027,2015/1/1,84,1,110.3888889,113.8555556,186.1333333,59.68888889,class-family
0,807,2015/1/1,124,1,110.0111111,161.0333333,157.7333333,36.93333333,class-family
4,1190,2015/1/1,135,1,109.8111111,767.7222222,166.4,1.011111111,class-family
0,436,2015/1/1,1,1,109.4,142.8333333,350.3777778,124.5,class-family
0,480,2015/1/1,1,1,109.0666667,193.8888889,286.0444444,138.7,class-family
0,384,2015/1/1,89,1,108.0333333,136.4555556,308.2,108.7111111,class-family
0,426,2015/1/1,38,1,108.0222222,50.43333333,111.7,31.81111111,class-family
0,1222,2015/1/1,18,1,105.8777778,164.5222222,243.2777778,108.6333333,class-family
4,237,2015/1/1,179,1,104.6777778,695.9888889,2781.055556,16.8,class-family
0,30,2015/1/1,51,1,103.5444444,210.7222222,323.3888889,42.85555556,class-family
0,1375,2015/1/1,63,1,103.3444444,147.5666667,144.7888889,81.67777778,class-family
0,512,2015/1/1,1,1,102.2777778,127.8666667,183.7777778,100.5111111,class-family
0,264,2015/1/1,41,1,101.9555556,132.1555556,106.2222222,44.44444444,class-family
0,1357,2015/1/1,59,1,101.0888889,193.2666667,199.8888889,102.9111111,class-family
0,347,2015/1/1,1,1,100.2777778,281.8333333,393.4555556,155.4666667,class-family
0,921,2015/1/1,32,1,99.91111111,140.3222222,144.9222222,67.75555556,class-family
0,1110,2015/1/1,49,1,99.81111111,74.11111111,125.0444444,111.7111111,class-family
0,1277,2015/1/1,19,1,97.58888889,133.2555556,121.7444444,43.08888889,class-family
0,1217,2015/1/1,9,1,97.5,153.0444444,202.2,66.0,class-family
0,1166,2015/1/1,1,1,97.41111111,129.9333333,198.0111111,46.04444444,class-family
0,531,2015/1/1,1,1,96.63333333,248.5111111,326.1,125.4333333,class-family
0,177,2015/1/1,93,1,96.48888889,199.5111111,175.7222222,87.16666667,class-family
0,783,2015/1/1,59,1,96.21111111,67.24444444,106.6444444,29.86666667,class-family
0,372,2015/1/1,2,1,96.04444444,180.9888889,276.4666667,99.0,class-family
0,1372,2015/1/1,20,1,95.01111111,125.3888889,121.3555556,49.4,class-family
0,1015,2015/1/1,57,1,94.4,110.8777778,198.2777778,75.16666667,class-family
0,1274,2015/1/1,49,1,90.23333333,120.7111111,164.3555556,64.23333333,class-family
0,901,2015/1/1,33,1,89.75555556,105.6888889,51.68888889,41.95555556,class-family
0,1239,2015/1/1,1,1,87.84444444,265.6,273.8666667,161.5,class-family
0,43,2015/1/1,9,1,86.62222222,128.6222222,127.1111111,65.32222222,class-family
0,1254,2015/1/1,34,1,85.44444444,129.0222222,94.13333333,8.866666667,class-family
0,852,2015/1/1,35,1,84.66666667,349.5777778,362.2444444,174.7777778,class-family
0,209,2015/1/1,27,1,84.2,73.64444444,178.0666667,33.06666667,class-family
0,996,2015/1/1,15,1,84.16666667,218.1666667,232.3777778,104.1222222,class-family
0,778,2015/1/1,42,1,84.16666667,76.75555556,96.73333333,31.1,class-family
0,398,2015/1/1,90,1,83.77777778,93.84444444,85.08888889,78.4,class-family
0,1436,2015/1/1,15,1,82.45555556,69.85555556,111.2222222,40.47777778,class-family
0,151,2015/1/1,9,1,82.41111111,191.1,188.6222222,139.7,class-family
0,1345,2015/1/1,45,1,80.34444444,182.8333333,230.2111111,134.3333333,class-family
0,371,2015/1/1,1,1,80.26666667,92.31111111,165.8111111,44.53333333,class-family
0,1086,2015/1/1,9,1,80.24444444,122.5888889,113.4888889,72.11111111,class-family
0,240,2015/1/1,2,1,78.57777778,134.5333333,106.7555556,24.16666667,class-family
0,454,2015/1/1,146,1,76.15555556,331.0333333,161.1666667,24.98888889,class-family
0,1151,2015/1/1,18,1,75.86666667,107.0222222,128.1,46.8,class-family
0,1099,2015/1/1,77,1,74.71111111,221.9222222,460.4777778,36.23333333,class-family
0,567,2015/1/1,1,1,74.12222222,60.45555556,128.4555556,1.011111111,class-family
0,795,2015/1/1,47,1,73.87777778,32.5,92.1,14.12222222,class-family
0,528,2015/1/1,1,1,73.83333333,61.51111111,53.26666667,17.22222222,class-family
0,210,2015/1/1,31,1,73.25555556,36.68888889,34.75555556,14.0,class-family
0,513,2015/1/1,1,1,73.24444444,124.7111111,145.5222222,69.46666667,class-family
0,497,2015/1/1,1,1,72.1,51.87777778,52.01111111,40.02222222,class-family
0,919,2015/1/1,23,1,72.07777778,44.95555556,73.02222222,49.27777778,class-family
0,433,2015/1/1,1,1,71.45555556,21.1,60.14444444,32.96666667,class-family
0,560,2015/1/1,1,1,71.02222222,61.34444444,8.877777778,52.44444444,class-family
0,1177,2015/1/1,18,1,70.67777778,164.1222222,526.4666667,103.9888889,class-family
0,1159,2015/1/1,13,1,70.44444444,84.26666667,112.4111111,50.33333333,class-family
0,1391,2015/1/1,20,1,67.16666667,171.1888889,156.4111111,80.41111111,class-family
0,801,2015/1/1,65,1,65.94444444,229.0777778,281.8777778,69.41111111,class-family
0,543,2015/1/1,1,1,65.3,85.92222222,266.1777778,57.38888889,class-family
0,544,2015/1/1,1,1,63.72222222,35.73333333,40.57777778,23.68888889,class-family
0,603,2015/1/1,1,1,63.27777778,35.38888889,71.93333333,1.011111111,class-family
0,369,2015/1/1,98,1,63.1,168.8444444,122.7888889,1.011111111,class-family
0,442,2015/1/1,1,1,62.45555556,53.93333333,76.03333333,84.6,class-family
0,54,2015/1/1,18,1,60.9,99.92222222,120.4444444,25.92222222,class-family
0,902,2015/1/1,21,1,60.88888889,65.92222222,62.02222222,59.64444444,class-family
0,569,2015/1/1,1,1,59.6,57.95555556,51.22222222,1.011111111,class-family
4,410,2015/1/1,24,1,56.61111111,1957.166667,153.1444444,22.47777778,class-family
0,220,2015/1/1,12,1,56.46666667,119.3444444,139.4888889,28.94444444,class-family
0,459,2015/1/1,1,1,55.88888889,376.4111111,354.4111111,35.12222222,class-family
0,1010,2015/1/1,26,1,55.61111111,53.4,69.26666667,23.87777778,class-family
0,389,2015/1/1,41,1,54.36666667,63.37777778,55.62222222,29.23333333,class-family
0,861,2015/1/1,44,1,53.33333333,43.96666667,81.61111111,31.81111111,class-family
0,1141,2015/1/1,13,1,51.81111111,24.44444444,31.01111111,11.25555556,class-family
0,283,2015/1/1,23,1,49.73333333,91.21111111,114.1888889,39.24444444,class-family
0,556,2015/1/1,1,1,49.12222222,32.97777778,29.9,2.8,class-family
0,555,2015/1/1,1,1,48.16666667,186.2444444,271.0666667,1.011111111,class-family
0,501,2015/1/1,1,1,47.5,35.54444444,81.57777778,27.86666667,class-family
0,853,2015/1/1,30,1,46.41111111,94.61111111,108.3222222,20.41111111,class-family
0,505,2015/1/1,1,1,46.26666667,67.28888889,72.13333333,34.94444444,class-family
0,510,2015/1/1,1,1,45.78888889,197.3333333,289.5777778,1.011111111,class-family
0,467,2015/1/1,25,1,44.81111111,83.51111111,135.1444444,43.42222222,class-family
0,348,2015/1/1,1,1,44.8,46.34444444,195.6444444,57.11111111,class-family
0,1236,2015/1/1,16,1,41.96666667,73.82222222,33.72222222,40.85555556,class-family
0,1333,2015/1/1,1,1,41.21111111,117.1,184.7222222,83.98888889,class-family
0,99,2015/1/1,8,1,39.75555556,175.9888889,212.0555556,97.21111111,class-family
0,509,2015/1/1,1,1,38.41111111,100.1111111,266.7666667,40.4,class-family
0,12,2015/1/1,7,1,36.95555556,14.93333333,26.57777778,7.466666667,class-family
4,1324,2015/1/1,22,1,36.32222222,82.08888889,1319.611111,14.26666667,class-family
0,968,2015/1/1,20,1,34.62222222,29.55555556,45.23333333,16.26666667,class-family
0,387,2015/1/1,1,1,32.71111111,29.88888889,24.85555556,1.011111111,class-family
0,1067,2015/1/1,40,1,32.38888889,41.66666667,20.53333333,1.7,class-family
0,335,2015/1/1,1,1,30.53333333,78.27777778,88.55555556,41.84444444,class-family
0,493,2015/1/1,1,1,29.63333333,88.67777778,321.3777778,5.966666667,class-family
0,1408,2015/1/1,1,1,28.41111111,79.71111111,61.64444444,36.28888889,class-family
0,724,2015/1/1,16,1,28.12222222,23.7,34.48888889,5.933333333,class-family
0,537,2015/1/1,1,1,28.08888889,41.62222222,90.97777778,4.877777778,class-family
0,282,2015/1/1,15,1,27.63333333,25.01111111,22.11111111,13.53333333,class-family
0,498,2015/1/1,1,1,27.31111111,30.33333333,21.65555556,7.466666667,class-family
0,309,2015/1/1,30,1,27.24444444,57.21111111,88.71111111,20.86666667,class-family
0,602,2015/1/1,1,1,26.38888889,22.42222222,86.54444444,1.011111111,class-family
0,124,2015/1/1,2,1,25.46666667,40.64444444,28.48888889,22.03333333,class-family
0,247,2015/1/1,3,1,25.42222222,45.28888889,32.78888889,12.33333333,class-family
0,452,2015/1/1,1,1,25.22222222,17.96666667,247.8333333,42.94444444,class-family
0,568,2015/1/1,1,1,24.71111111,141.2444444,177.1555556,120.2555556,class-family
0,458,2015/1/1,19,1,23.58888889,96.52222222,321.9888889,19.62222222,class-family
0,453,2015/1/1,1,1,23.24444444,37.21111111,332.5888889,7.888888889,class-family
0,1435,2015/1/1,14,1,22.92222222,24.46666667,33.43333333,9.288888889,class-family
0,1249,2015/1/1,11,1,22.84444444,18.6,38.93333333,7.366666667,class-family
0,601,2015/1/1,1,1,22.41111111,39.82222222,160.2,1.011111111,class-family
0,854,2015/1/1,5,1,21.95555556,30.96666667,35.47777778,14.1,class-family
0,443,2015/1/1,1,1,20.58888889,18.36666667,81.34444444,25.27777778,class-family
0,500,2015/1/1,1,1,20.27777778,11.93333333,35.83333333,13.22222222,class-family
8,378,2015/1/1,3,1,19.83333333,1449.888889,9142.466667,1095.644444,class-family
0,409,2015/1/1,8,1,19.75555556,87.37777778,340.0333333,28.92222222,class-family
0,150,2015/1/1,27,1,19.4,17.65555556,30.04444444,7.144444444,class-family
0,42,2015/1/1,1,1,19.1,47.81111111,122.0777778,37.2,class-family
4,234,2015/1/1,2,1,18.46666667,119.1,1052.311111,29.67777778,class-family
0,698,2015/1/1,4,1,16.25555556,92.12222222,521.0111111,3.477777778,class-family
0,1211,2015/1/1,4,1,16.23333333,22.33333333,558.1444444,11.01111111,class-family
0,1073,2015/1/1,4,1,15.96666667,11.56666667,19.94444444,8.122222222,class-family
0,466,2015/1/1,7,1,14.38888889,13.25555556,26.53333333,6.911111111,class-family
0,541,2015/1/1,1,1,14.2,22.0,301.5111111,18.85555556,class-family
0,463,2015/1/1,1,1,13.11111111,76.68888889,209.3777778,18.97777778,class-family
0,975,2015/1/1,8,1,12.84444444,145.1222222,285.8222222,24.54444444,class-family
4,576,2015/1/1,1,1,12.52222222,190.2333333,958.5333333,1.011111111,class-family
0,521,2015/1/1,1,1,12.35555556,13.45555556,125.7777778,48.22222222,class-family
0,417,2015/1/1,1,1,12.13333333,43.45555556,96.66666667,15.03333333,class-family
0,483,2015/1/1,1,1,12.13333333,24.54444444,19.9,1.011111111,class-family
0,40,2015/1/1,16,1,11.76666667,16.98888889,17.1,9.433333333,class-family
0,224,2015/1/1,2,1,10.55555556,64.54444444,67.08888889,60.58888889,class-family
0,406,2015/1/1,30,1,9.955555556,10.71111111,53.63333333,7.833333333,class-family
0,468,2015/1/1,1,1,9.444444444,13.23333333,46.92222222,13.27777778,class-family
0,464,2015/1/1,2,1,9.277777778,31.51111111,295.0,18.18888889,class-family
0,461,2015/1/1,2,1,8.8,63.32222222,193.0,7.811111111,class-family
0,1091,2015/1/1,27,1,7.777777778,7.833333333,27.07777778,2.144444444,class-family
0,1399,2015/1/1,1,1,7.544444444,16.61111111,6.977777778,5.844444444,class-family
0,794,2015/1/1,4,1,6.655555556,5.644444444,5.133333333,4.044444444,class-family
0,465,2015/1/1,4,1,6.566666667,8.811111111,18.31111111,4.622222222,class-family
0,399,2015/1/1,1,1,5.933333333,28.63333333,90.38888889,9.066666667,class-family
0,446,2015/1/1,1,1,5.688888889,19.3,18.77777778,1.366666667,class-family
0,448,2015/1/1,1,1,5.533333333,23.71111111,174.5222222,13.45555556,class-family
0,451,2015/1/1,1,1,5.433333333,17.48888889,107.5444444,10.46666667,class-family
0,704,2015/1/1,2,1,5.4,6.922222222,13.58888889,3.655555556,class-family
0,492,2015/1/1,1,1,4.744444444,23.61111111,91.35555556,13.12222222,class-family
0,423,2015/1/1,2,1,3.822222222,62.25555556,365.4111111,6.955555556,class-family
0,561,2015/1/1,1,1,3.544444444,59.81111111,97.6,1.011111111,class-family
0,881,2015/1/1,7,1,3.455555556,2.077777778,2.044444444,1.011111111,class-family
0,479,2015/1/1,2,1,3.333333333,11.23333333,175.3333333,1.9,class-family
0,818,2015/1/1,2,1,2.977777778,3.3,3.133333333,1.244444444,class-family
0,235,2015/1/1,1,1,2.744444444,2.044444444,4.111111111,1.5,class-family
0,507,2015/1/1,1,1,2.666666667,234.8888889,310.0,2.022222222,class-family
0,450,2015/1/1,1,1,2.455555556,28.73333333,161.3777778,8.533333333,class-family
0,21,2015/1/1,1,1,2.266666667,56.57777778,86.92222222,1.722222222,class-family
0,487,2015/1/1,1,1,2.166666667,63.95555556,37.51111111,1.011111111,class-family
0,1276,2015/1/1,1,1,1.977777778,9.155555556,41.9,2.611111111,class-family
0,1332,2015/1/1,1,1,1.9,2.422222222,13.67777778,21.52222222,class-family
0,449,2015/1/1,1,1,1.855555556,22.87777778,163.0777778,3.066666667,class-family
0,611,2015/1/1,1,1,1.766666667,2.055555556,2.088888889,1.011111111,class-family
0,585,2015/1/1,1,1,1.711111111,5.477777778,3.366666667,1.011111111,class-family
8,1071,2015/1/1,1,1,1.666666667,2827.433333,2251.822222,1.011111111,class-family
8,597,2015/1/1,1,1,1.666666667,2634.777778,1318.033333,1.011111111,class-family
